p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 4, 3,26,0.038461538461538464,10000,2.917129e-01,2.303105e-01,8.067976e-01,8.440061e-01,8.350329e-01,1.059387e+00,3.342060e+01
 4, 3,26,0.038461538461538464, 5000,2.675658e-01,2.143075e-01,6.830124e-01,7.741417e-01,7.770113e-01,8.968473e-01,4.581790e+01
 4, 3,26,0.038461538461538464,10000,2.916000e-01,2.302272e-01,7.796274e-01,8.436794e-01,8.347309e-01,1.023710e+00,3.328067e+01
 4, 3,26,0.038461538461538464, 5000,2.781269e-01,2.212104e-01,7.501276e-01,8.046978e-01,8.020388e-01,9.849748e-01,3.907157e+01
 4, 3,26,0.038461538461538464,10000,2.921065e-01,2.310254e-01,7.544140e-01,8.451450e-01,8.376249e-01,9.906031e-01,3.319069e+01
 4, 3,26,0.038461538461538464, 5000,2.663395e-01,2.129832e-01,7.482996e-01,7.705938e-01,7.722096e-01,9.825744e-01,4.872038e+01
 4, 3,26,0.038461538461538464,10000,2.917018e-01,2.302666e-01,7.481645e-01,8.439740e-01,8.348738e-01,9.823970e-01,3.359079e+01
 4, 3,26,0.038461538461538464, 5000,2.436770e-01,1.969042e-01,5.056561e-01,7.050250e-01,7.139123e-01,6.639650e-01,6.635056e+01
 4, 3,26,0.038461538461538464,10000,2.786800e-01,2.210159e-01,7.424071e-01,8.062981e-01,8.013337e-01,9.748371e-01,4.048125e+01
 4, 3,26,0.038461538461538464, 5000,2.917219e-01,2.307368e-01,7.998910e-01,8.440321e-01,8.365787e-01,1.050318e+00,3.380489e+01
 4, 3,26,0.038461538461538464,10000,2.921906e-01,2.307063e-01,7.664277e-01,8.453883e-01,8.364680e-01,1.006378e+00,3.340207e+01
 4, 3,26,0.038461538461538464, 5000,2.911938e-01,2.301888e-01,7.740878e-01,8.425040e-01,8.345918e-01,1.016436e+00,3.098931e+01
 4, 3,26,0.038461538461538464,10000,2.908601e-01,2.290554e-01,7.914509e-01,8.415386e-01,8.304825e-01,1.039235e+00,3.357008e+01
 4, 3,26,0.038461538461538464, 5000,2.875567e-01,2.279862e-01,7.602383e-01,8.319810e-01,8.266057e-01,9.982508e-01,3.327942e+01
 4, 3,26,0.038461538461538464,10000,2.910204e-01,2.299375e-01,7.791592e-01,8.420025e-01,8.336807e-01,1.023095e+00,3.237859e+01
 4, 3,26,0.038461538461538464, 5000,2.904322e-01,2.291575e-01,8.429814e-01,8.403005e-01,8.308526e-01,1.106899e+00,3.391331e+01
 4, 3,26,0.038461538461538464,10000,2.913079e-01,2.299140e-01,7.692009e-01,8.428342e-01,8.335954e-01,1.010019e+00,3.336532e+01
 4, 3,26,0.038461538461538464, 5000,2.756380e-01,2.184097e-01,8.646348e-01,7.974970e-01,7.918842e-01,1.135331e+00,4.572873e+01
 4, 3,26,0.038461538461538464,10000,2.945857e-01,2.347928e-01,8.101724e-01,8.523180e-01,8.512843e-01,1.063818e+00,3.416206e+01
 4, 3,27,0.037037037037037035, 5000,2.888435e-01,2.284611e-01,8.367832e-01,8.357041e-01,8.283274e-01,1.098760e+00,3.704831e+01
 4, 3,27,0.037037037037037035,10000,2.926151e-01,2.308495e-01,8.084892e-01,8.466164e-01,8.369873e-01,1.061608e+00,3.339820e+01
 4, 3,27,0.037037037037037035, 5000,2.893153e-01,2.283738e-01,7.776097e-01,8.370691e-01,8.280112e-01,1.021061e+00,3.397543e+01
 4, 3,27,0.037037037037037035,10000,2.911268e-01,2.295149e-01,7.618270e-01,8.423103e-01,8.321483e-01,1.000337e+00,3.339540e+01
 4, 3,27,0.037037037037037035, 5000,2.444017e-01,1.975181e-01,4.970644e-01,7.071216e-01,7.161380e-01,6.526834e-01,6.602429e+01
 4, 3,27,0.037037037037037035,10000,2.925801e-01,2.315371e-01,7.515638e-01,8.465152e-01,8.394803e-01,9.868606e-01,3.289440e+01
 4, 3,27,0.037037037037037035, 5000,2.883432e-01,2.283662e-01,7.457224e-01,8.342566e-01,8.279834e-01,9.791903e-01,3.474806e+01
 4, 3,27,0.037037037037037035,10000,2.925261e-01,2.313103e-01,7.829329e-01,8.463590e-01,8.386580e-01,1.028051e+00,3.343245e+01
 4, 3,27,0.037037037037037035, 5000,2.905107e-01,2.294421e-01,7.876265e-01,8.405276e-01,8.318845e-01,1.034214e+00,3.391876e+01
 4, 3,27,0.037037037037037035,10000,2.918958e-01,2.301907e-01,7.621543e-01,8.445353e-01,8.345985e-01,1.000767e+00,3.355609e+01
 4, 3,27,0.037037037037037035, 5000,2.909192e-01,2.292200e-01,7.733329e-01,8.417095e-01,8.310790e-01,1.015445e+00,3.355020e+01
 4, 3,27,0.037037037037037035,10000,2.543294e-01,2.059338e-01,5.637313e-01,7.358453e-01,7.466506e-01,7.402222e-01,5.297991e+01
 4, 3,27,0.037037037037037035, 5000,2.942946e-01,2.342869e-01,7.824723e-01,8.514757e-01,8.494501e-01,1.027446e+00,3.391523e+01
 4, 3,27,0.037037037037037035,10000,2.928471e-01,2.318344e-01,7.716067e-01,8.472877e-01,8.405582e-01,1.013178e+00,3.377007e+01
 4, 3,27,0.037037037037037035, 5000,3.021025e-01,2.402585e-01,8.149211e-01,8.740661e-01,8.711011e-01,1.070053e+00,1.877300e+01
 4, 3,27,0.037037037037037035,10000,2.915905e-01,2.301137e-01,7.720733e-01,8.436518e-01,8.343195e-01,1.013791e+00,3.335595e+01
 4, 3,27,0.037037037037037035, 5000,2.890030e-01,2.284639e-01,7.546008e-01,8.361656e-01,8.283378e-01,9.908484e-01,3.403352e+01
 4, 3,27,0.037037037037037035,10000,2.925273e-01,2.309404e-01,7.721679e-01,8.463622e-01,8.373168e-01,1.013915e+00,3.159367e+01
 4, 3,27,0.037037037037037035, 5000,2.907853e-01,2.292043e-01,7.963707e-01,8.413222e-01,8.310223e-01,1.045695e+00,3.344818e+01
 4, 3,27,0.037037037037037035,10000,2.906956e-01,2.299265e-01,7.919703e-01,8.410629e-01,8.336407e-01,1.039917e+00,3.375332e+01
 4, 3,28,0.03571428571428571, 5000,2.642495e-01,2.133633e-01,6.713329e-01,7.645469e-01,7.735878e-01,8.815113e-01,4.830553e+01
 4, 3,28,0.03571428571428571,10000,2.922434e-01,2.306294e-01,7.721556e-01,8.455410e-01,8.361891e-01,1.013899e+00,3.348751e+01
 4, 3,28,0.03571428571428571, 5000,2.830613e-01,2.245758e-01,7.641122e-01,8.189746e-01,8.142407e-01,1.003337e+00,3.779530e+01
 4, 3,28,0.03571428571428571,10000,2.475497e-01,2.006136e-01,5.251626e-01,7.162297e-01,7.273613e-01,6.895785e-01,6.205737e+01
 4, 3,28,0.03571428571428571, 5000,2.904019e-01,2.298181e-01,7.916430e-01,8.402129e-01,8.332477e-01,1.039488e+00,3.391250e+01
 4, 3,28,0.03571428571428571,10000,2.916287e-01,2.299668e-01,7.845716e-01,8.437623e-01,8.337866e-01,1.030202e+00,3.338632e+01
 4, 3,28,0.03571428571428571, 5000,2.870351e-01,2.275639e-01,7.658831e-01,8.304718e-01,8.250745e-01,1.005663e+00,3.565411e+01
 4, 3,28,0.03571428571428571,10000,2.919996e-01,2.305258e-01,7.799940e-01,8.448356e-01,8.358134e-01,1.024192e+00,3.353364e+01
 4, 3,28,0.03571428571428571, 5000,2.907444e-01,2.295400e-01,8.121471e-01,8.412038e-01,8.322395e-01,1.066411e+00,3.379771e+01
 4, 3,28,0.03571428571428571,10000,2.918831e-01,2.301914e-01,7.582435e-01,8.444985e-01,8.346010e-01,9.956315e-01,3.343343e+01
 4, 3,28,0.03571428571428571, 5000,2.925495e-01,2.326823e-01,7.805102e-01,8.464266e-01,8.436323e-01,1.024869e+00,3.167981e+01
 4, 3,28,0.03571428571428571,10000,2.928631e-01,2.312566e-01,7.805015e-01,8.473339e-01,8.384632e-01,1.024858e+00,3.350555e+01
 4, 3,28,0.03571428571428571, 5000,2.893617e-01,2.290273e-01,8.023933e-01,8.372033e-01,8.303803e-01,1.053604e+00,3.438139e+01
 4, 3,28,0.03571428571428571,10000,2.921718e-01,2.308018e-01,7.986128e-01,8.453339e-01,8.368144e-01,1.048639e+00,3.341550e+01
 4, 3,28,0.03571428571428571, 5000,2.883533e-01,2.280345e-01,8.011820e-01,8.342858e-01,8.267808e-01,1.052013e+00,3.458450e+01
 4, 3,28,0.03571428571428571,10000,2.913331e-01,2.296094e-01,7.621629e-01,8.429071e-01,8.324909e-01,1.000778e+00,3.351544e+01
 4, 3,28,0.03571428571428571, 5000,2.913892e-01,2.295751e-01,7.857362e-01,8.430694e-01,8.323667e-01,1.031732e+00,3.356345e+01
 4, 3,28,0.03571428571428571,10000,2.911567e-01,2.294369e-01,7.871286e-01,8.423968e-01,8.318657e-01,1.033560e+00,3.343438e+01
 4, 3,28,0.03571428571428571, 5000,2.910519e-01,2.294413e-01,7.683023e-01,8.420935e-01,8.318815e-01,1.008839e+00,3.340878e+01
 4, 3,28,0.03571428571428571,10000,2.782117e-01,2.201523e-01,7.890442e-01,8.049433e-01,7.982024e-01,1.036075e+00,3.982763e+01
 4, 3,29,0.034482758620689655, 5000,2.915645e-01,2.303220e-01,8.485411e-01,8.435766e-01,8.350745e-01,1.114199e+00,3.382175e+01
 4, 3,29,0.034482758620689655,10000,2.926179e-01,2.311278e-01,7.750490e-01,8.466243e-01,8.379963e-01,1.017698e+00,3.330467e+01
 4, 3,29,0.034482758620689655, 5000,2.526790e-01,2.059280e-01,5.354916e-01,7.310702e-01,7.466298e-01,7.031412e-01,6.249214e+01
 4, 3,29,0.034482758620689655,10000,2.911292e-01,2.311393e-01,7.379329e-01,8.423174e-01,8.380379e-01,9.689621e-01,3.403004e+01
 4, 3,29,0.034482758620689655, 5000,2.455903e-01,1.987344e-01,5.053445e-01,7.105608e-01,7.205478e-01,6.635558e-01,6.453167e+01
 4, 3,29,0.034482758620689655,10000,2.963534e-01,2.409444e-01,7.820773e-01,8.574322e-01,8.735882e-01,1.026927e+00,3.078892e+01
 4, 3,29,0.034482758620689655, 5000,2.467440e-01,1.998853e-01,5.184168e-01,7.138986e-01,7.247208e-01,6.807207e-01,6.478056e+01
 4, 3,29,0.034482758620689655,10000,2.913583e-01,2.306740e-01,7.813063e-01,8.429802e-01,8.363508e-01,1.025915e+00,3.421390e+01
 4, 3,29,0.034482758620689655, 5000,2.956459e-01,2.342798e-01,8.286650e-01,8.553854e-01,8.494245e-01,1.088100e+00,3.735636e+01
 4, 3,29,0.034482758620689655,10000,2.917153e-01,2.299067e-01,7.571568e-01,8.440131e-01,8.335689e-01,9.942045e-01,3.344596e+01
 4, 3,29,0.034482758620689655, 5000,2.913942e-01,2.317843e-01,8.007901e-01,8.430840e-01,8.403765e-01,1.051498e+00,2.942385e+01
 4, 3,29,0.034482758620689655,10000,2.927703e-01,2.313645e-01,7.842829e-01,8.470653e-01,8.388543e-01,1.029823e+00,3.346646e+01
 4, 3,29,0.034482758620689655, 5000,2.447058e-01,1.979713e-01,4.924643e-01,7.080014e-01,7.177812e-01,6.466431e-01,6.561069e+01
 4, 3,29,0.034482758620689655,10000,2.937512e-01,2.331309e-01,7.839181e-01,8.499033e-01,8.452587e-01,1.029344e+00,3.374059e+01
 4, 3,29,0.034482758620689655, 5000,2.442278e-01,1.975551e-01,4.926167e-01,7.066186e-01,7.162724e-01,6.468433e-01,6.620852e+01
 4, 3,29,0.034482758620689655,10000,2.924404e-01,2.316194e-01,7.546855e-01,8.461108e-01,8.397784e-01,9.909596e-01,3.357226e+01
 4, 3,29,0.034482758620689655, 5000,2.885679e-01,2.285484e-01,7.745996e-01,8.349067e-01,8.286440e-01,1.017108e+00,3.472509e+01
 4, 3,29,0.034482758620689655,10000,2.920369e-01,2.304093e-01,7.817493e-01,8.449434e-01,8.353910e-01,1.026496e+00,3.341898e+01
 4, 3,29,0.034482758620689655, 5000,2.363328e-01,1.910418e-01,5.602503e-01,6.837760e-01,6.926572e-01,7.356513e-01,6.947028e+01
 4, 3,29,0.034482758620689655,10000,2.919942e-01,2.307228e-01,7.855071e-01,8.448200e-01,8.365278e-01,1.031431e+00,3.354421e+01
 4, 3,30,0.03333333333333333, 5000,2.912911e-01,2.301095e-01,8.124934e-01,8.427857e-01,8.343041e-01,1.066866e+00,3.395600e+01
 4, 3,30,0.03333333333333333,10000,2.914145e-01,2.306962e-01,7.513158e-01,8.431427e-01,8.364312e-01,9.865349e-01,3.374754e+01
 4, 3,30,0.03333333333333333, 5000,2.915788e-01,2.302217e-01,7.486565e-01,8.436179e-01,8.347109e-01,9.830430e-01,3.341972e+01
 4, 3,30,0.03333333333333333,10000,2.918154e-01,2.302310e-01,7.603828e-01,8.443026e-01,8.347448e-01,9.984406e-01,3.358299e+01
 4, 3,30,0.03333333333333333, 5000,2.760228e-01,2.186109e-01,8.837456e-01,7.986104e-01,7.926138e-01,1.160425e+00,4.774401e+01
 4, 3,30,0.03333333333333333,10000,2.911315e-01,2.328340e-01,7.463062e-01,8.423238e-01,8.441823e-01,9.799569e-01,3.474717e+01
 4, 3,30,0.03333333333333333, 5000,2.486762e-01,2.014196e-01,5.380086e-01,7.194889e-01,7.302838e-01,7.064462e-01,5.972298e+01
 4, 3,30,0.03333333333333333,10000,2.924905e-01,2.308626e-01,7.879498e-01,8.462559e-01,8.370345e-01,1.034638e+00,3.369892e+01
 4, 3,30,0.03333333333333333, 5000,2.923487e-01,2.309305e-01,7.579116e-01,8.458456e-01,8.372809e-01,9.951957e-01,3.019625e+01
 4, 3,30,0.03333333333333333,10000,2.492759e-01,2.019156e-01,5.273250e-01,7.212240e-01,7.320822e-01,6.924179e-01,5.960578e+01
 4, 3,30,0.03333333333333333, 5000,2.794597e-01,2.224746e-01,7.552321e-01,8.085542e-01,8.066224e-01,9.916773e-01,3.841690e+01
 4, 3,30,0.03333333333333333,10000,2.956370e-01,2.345146e-01,7.637709e-01,8.553597e-01,8.502758e-01,1.002889e+00,2.862578e+01
 4, 3,30,0.03333333333333333, 5000,2.917781e-01,2.317847e-01,7.694542e-01,8.441947e-01,8.403779e-01,1.010352e+00,3.088224e+01
 4, 3,30,0.03333333333333333,10000,2.938744e-01,2.323783e-01,8.486203e-01,8.502599e-01,8.425300e-01,1.114303e+00,3.204808e+01
 4, 3,30,0.03333333333333333, 5000,2.597108e-01,2.104357e-01,5.926952e-01,7.514151e-01,7.629732e-01,7.782539e-01,4.977777e+01
 4, 3,30,0.03333333333333333,10000,2.443108e-01,1.976421e-01,4.902808e-01,7.068587e-01,7.165877e-01,6.437760e-01,6.621156e+01
 4, 3,30,0.03333333333333333, 5000,2.909893e-01,2.299680e-01,7.904018e-01,8.419126e-01,8.337910e-01,1.037858e+00,3.389968e+01
 4, 3,30,0.03333333333333333,10000,2.921548e-01,2.303659e-01,7.560238e-01,8.452846e-01,8.352339e-01,9.927168e-01,3.338541e+01
 4, 3,30,0.03333333333333333, 5000,2.869007e-01,2.275162e-01,7.789218e-01,8.300830e-01,8.249016e-01,1.022784e+00,3.536107e+01
 4, 3,30,0.03333333333333333,10000,2.927641e-01,2.312410e-01,7.852043e-01,8.470476e-01,8.384066e-01,1.031033e+00,3.352929e+01
 4, 3,31,0.03225806451612903, 5000,2.464846e-01,1.994077e-01,5.135469e-01,7.131481e-01,7.229891e-01,6.743262e-01,6.524856e+01
 4, 3,31,0.03225806451612903,10000,2.917084e-01,2.304225e-01,7.696245e-01,8.439929e-01,8.354389e-01,1.010576e+00,3.342268e+01
 4, 3,31,0.03225806451612903, 5000,2.494376e-01,2.022505e-01,5.162211e-01,7.216919e-01,7.332962e-01,6.778377e-01,6.020184e+01
 4, 3,31,0.03225806451612903,10000,2.930052e-01,2.323122e-01,8.579300e-01,8.477451e-01,8.422904e-01,1.126528e+00,3.394764e+01
 4, 3,31,0.03225806451612903, 5000,2.451293e-01,1.982499e-01,4.988723e-01,7.092269e-01,7.187914e-01,6.550574e-01,6.514209e+01
 4, 3,31,0.03225806451612903,10000,2.928674e-01,2.317463e-01,7.639411e-01,8.473464e-01,8.402386e-01,1.003113e+00,3.335634e+01
 4, 3,31,0.03225806451612903, 5000,2.441678e-01,1.974015e-01,4.920747e-01,7.064450e-01,7.157151e-01,6.461315e-01,6.640798e+01
 4, 3,31,0.03225806451612903,10000,2.890029e-01,2.287627e-01,8.810246e-01,8.361653e-01,8.294211e-01,1.156852e+00,3.455274e+01
 4, 3,31,0.03225806451612903, 5000,2.789906e-01,2.226283e-01,7.839916e-01,8.071968e-01,8.071798e-01,1.029441e+00,3.843560e+01
 4, 3,31,0.03225806451612903,10000,2.465221e-01,1.994676e-01,5.177650e-01,7.132565e-01,7.232063e-01,6.798649e-01,6.357227e+01
 4, 3,31,0.03225806451612903, 5000,2.911166e-01,2.296772e-01,7.951274e-01,8.422808e-01,8.327369e-01,1.044063e+00,3.393494e+01
 4, 3,31,0.03225806451612903,10000,2.868430e-01,2.275888e-01,7.787673e-01,8.299161e-01,8.251650e-01,1.022581e+00,3.520031e+01
 4, 3,31,0.03225806451612903, 5000,2.458907e-01,1.991090e-01,5.009716e-01,7.114299e-01,7.219060e-01,6.578139e-01,6.396096e+01
 4, 3,31,0.03225806451612903,10000,2.986353e-01,2.377450e-01,7.599953e-01,8.640345e-01,8.619880e-01,9.979317e-01,2.342654e+01
 4, 3,31,0.03225806451612903, 5000,2.918175e-01,2.315116e-01,8.306224e-01,8.443088e-01,8.393879e-01,1.090671e+00,3.426639e+01
 4, 3,31,0.03225806451612903,10000,2.929486e-01,2.315494e-01,7.882788e-01,8.475812e-01,8.395249e-01,1.035070e+00,3.390713e+01
 4, 3,31,0.03225806451612903, 5000,2.443452e-01,1.975660e-01,4.914509e-01,7.069581e-01,7.163119e-01,6.453125e-01,6.619503e+01
 4, 3,31,0.03225806451612903,10000,2.903676e-01,2.291044e-01,8.016015e-01,8.401136e-01,8.306601e-01,1.052564e+00,3.419107e+01
 4, 3,31,0.03225806451612903, 5000,2.465655e-01,1.995030e-01,5.298296e-01,7.133822e-01,7.233346e-01,6.957066e-01,6.373114e+01
 4, 3,31,0.03225806451612903,10000,2.920318e-01,2.306025e-01,8.353805e-01,8.449287e-01,8.360917e-01,1.096918e+00,3.350741e+01
 4, 3,32,0.03125, 5000,2.818578e-01,2.242857e-01,7.585804e-01,8.154925e-01,8.131891e-01,9.960739e-01,3.610931e+01
 4, 3,32,0.03125,10000,2.920211e-01,2.303289e-01,8.057604e-01,8.448976e-01,8.350995e-01,1.058025e+00,3.359321e+01
 4, 3,32,0.03125, 5000,2.442400e-01,1.975619e-01,4.933150e-01,7.066538e-01,7.162970e-01,6.477602e-01,6.635857e+01
 4, 3,32,0.03125,10000,2.825800e-01,2.248063e-01,8.105597e-01,8.175820e-01,8.150763e-01,1.064327e+00,3.700409e+01
 4, 3,32,0.03125, 5000,2.440825e-01,1.974225e-01,4.905320e-01,7.061982e-01,7.157915e-01,6.441059e-01,6.648005e+01
 4, 3,32,0.03125,10000,2.940916e-01,2.348640e-01,8.699482e-01,8.508883e-01,8.515427e-01,1.142308e+00,3.676271e+01
 4, 3,32,0.03125, 5000,2.528958e-01,2.053373e-01,5.334120e-01,7.316975e-01,7.444879e-01,7.004106e-01,5.687766e+01
 4, 3,32,0.03125,10000,2.925875e-01,2.314246e-01,8.229874e-01,8.465364e-01,8.390723e-01,1.080645e+00,3.383087e+01
 4, 3,32,0.03125, 5000,2.725228e-01,2.167491e-01,7.561293e-01,7.884839e-01,7.858635e-01,9.928554e-01,4.326423e+01
 4, 3,32,0.03125,10000,2.920083e-01,2.305551e-01,7.970170e-01,8.448609e-01,8.359199e-01,1.046544e+00,3.362791e+01
 4, 3,32,0.03125, 5000,2.444813e-01,1.977392e-01,4.893344e-01,7.073521e-01,7.169396e-01,6.425334e-01,6.609921e+01
 4, 3,32,0.03125,10000,2.919362e-01,2.310629e-01,8.187521e-01,8.446522e-01,8.377608e-01,1.075084e+00,3.410770e+01
 4, 3,32,0.03125, 5000,2.443770e-01,1.974815e-01,4.906067e-01,7.070502e-01,7.160053e-01,6.442040e-01,6.625019e+01
 4, 3,32,0.03125,10000,2.933895e-01,2.322994e-01,7.857915e-01,8.488569e-01,8.422440e-01,1.031804e+00,3.212123e+01
 4, 3,32,0.03125, 5000,2.477106e-01,2.007433e-01,5.137050e-01,7.166953e-01,7.278315e-01,6.745338e-01,6.140656e+01
 4, 3,32,0.03125,10000,2.951488e-01,2.345808e-01,8.086575e-01,8.539471e-01,8.505156e-01,1.061829e+00,3.419711e+01
 4, 3,32,0.03125, 5000,2.905807e-01,2.305953e-01,7.470135e-01,8.407302e-01,8.360654e-01,9.808856e-01,3.416227e+01
 4, 3,32,0.03125,10000,2.894886e-01,2.283223e-01,8.524668e-01,8.375704e-01,8.278245e-01,1.119354e+00,3.766248e+01
 4, 3,32,0.03125, 5000,2.879028e-01,2.271253e-01,7.774672e-01,8.329824e-01,8.234844e-01,1.020874e+00,3.497710e+01
 4, 3,32,0.03125,10000,2.705860e-01,2.168294e-01,7.414191e-01,7.828800e-01,7.861549e-01,9.735398e-01,4.547379e+01
 4, 4, 1,1.0, 5000,3.903013e-01,3.035948e-01,9.075857e-01,1.129249e+00,1.100738e+00,1.191729e+00,2.186495e+01
 4, 4, 1,1.0,10000,3.996444e-01,3.106470e-01,9.277783e-01,1.156282e+00,1.126308e+00,1.218244e+00,2.186494e+01
 4, 4, 1,1.0, 5000,4.395645e-01,3.446838e-01,1.005086e+00,1.271781e+00,1.249714e+00,1.319755e+00,2.186495e+01
 4, 4, 1,1.0,10000,4.338456e-01,3.402333e-01,9.946566e-01,1.255235e+00,1.233578e+00,1.306060e+00,2.186521e+01
 4, 4, 1,1.0, 5000,4.120836e-01,3.234742e-01,9.201787e-01,1.192272e+00,1.172815e+00,1.208265e+00,2.186495e+01
 4, 4, 1,1.0,10000,4.071501e-01,3.191066e-01,9.183597e-01,1.177998e+00,1.156979e+00,1.205876e+00,2.186495e+01
 4, 4, 1,1.0, 5000,4.112742e-01,3.217472e-01,1.003892e+00,1.189930e+00,1.166554e+00,1.318186e+00,2.186495e+01
 4, 4, 1,1.0,10000,4.119517e-01,3.236338e-01,9.909528e-01,1.191890e+00,1.173394e+00,1.301197e+00,2.186496e+01
 4, 4, 1,1.0, 5000,3.960003e-01,3.107389e-01,9.062755e-01,1.145738e+00,1.126641e+00,1.190009e+00,2.186495e+01
 4, 4, 1,1.0,10000,3.922208e-01,3.072601e-01,9.066512e-01,1.134803e+00,1.114028e+00,1.190502e+00,2.186495e+01
 4, 4, 1,1.0, 5000,4.247447e-01,3.331414e-01,9.743868e-01,1.228904e+00,1.207865e+00,1.279444e+00,2.186494e+01
 4, 4, 1,1.0,10000,4.245361e-01,3.325889e-01,9.874116e-01,1.228300e+00,1.205862e+00,1.296547e+00,2.186495e+01
 4, 4, 1,1.0, 5000,4.194449e-01,3.303952e-01,9.444514e-01,1.213570e+00,1.197908e+00,1.240137e+00,2.186556e+01
 4, 4, 1,1.0,10000,4.158434e-01,3.268791e-01,9.414265e-01,1.203150e+00,1.185160e+00,1.236165e+00,2.186495e+01
 4, 4, 1,1.0, 5000,4.018491e-01,3.133059e-01,9.416271e-01,1.162661e+00,1.135948e+00,1.236428e+00,2.186973e+01
 4, 4, 1,1.0,10000,3.964468e-01,3.103752e-01,9.014557e-01,1.147030e+00,1.125322e+00,1.183680e+00,2.186494e+01
 4, 4, 1,1.0, 5000,4.359643e-01,3.404856e-01,1.076665e+00,1.261365e+00,1.234493e+00,1.413743e+00,2.186495e+01
 4, 4, 1,1.0,10000,4.364627e-01,3.406250e-01,1.089565e+00,1.262807e+00,1.234998e+00,1.430682e+00,2.186498e+01
 4, 4, 1,1.0, 5000,4.110447e-01,3.206395e-01,9.955233e-01,1.189266e+00,1.162537e+00,1.307198e+00,2.186495e+01
 4, 4, 1,1.0,10000,4.037622e-01,3.162169e-01,9.605791e-01,1.168196e+00,1.146502e+00,1.261314e+00,2.186495e+01
 4, 4, 2,0.5, 5000,1.679869e+00,1.293718e+00,5.766507e+00,4.860326e+00,4.690610e+00,7.571863e+00,8.614248e+00
 4, 4, 2,0.5,10000,1.653714e+00,1.272818e+00,5.714765e+00,4.784653e+00,4.614833e+00,7.503922e+00,8.327806e+00
 4, 4, 2,0.5, 5000,1.876945e+00,1.433067e+00,5.907911e+00,5.430520e+00,5.195848e+00,7.757538e+00,8.387616e+00
 4, 4, 2,0.5,10000,1.835663e+00,1.401485e+00,5.869984e+00,5.311080e+00,5.081341e+00,7.707736e+00,8.331224e+00
 4, 4, 2,0.5, 5000,1.542811e+00,1.162676e+00,5.328564e+00,4.463777e+00,4.215496e+00,6.996810e+00,8.328009e+00
 4, 4, 2,0.5,10000,1.560668e+00,1.174028e+00,5.272216e+00,4.515444e+00,4.256652e+00,6.922822e+00,8.328594e+00
 4, 4, 2,0.5, 5000,1.633226e+00,1.214024e+00,5.898888e+00,4.725374e+00,4.401667e+00,7.745689e+00,8.328017e+00
 4, 4, 2,0.5,10000,1.653779e+00,1.239574e+00,6.011813e+00,4.784839e+00,4.494301e+00,7.893968e+00,8.328398e+00
 4, 4, 2,0.5, 5000,1.422654e+00,1.127656e+00,3.664818e+00,4.116130e+00,4.088524e+00,4.812185e+00,8.328528e+00
 4, 4, 2,0.5,10000,1.397020e+00,1.087153e+00,3.620331e+00,4.041965e+00,3.941671e+00,4.753771e+00,8.328503e+00
 4, 4, 2,0.5, 5000,1.620801e+00,1.158505e+00,5.799090e+00,4.689426e+00,4.200374e+00,7.614647e+00,8.369726e+00
 4, 4, 2,0.5,10000,1.629121e+00,1.144272e+00,6.079420e+00,4.713497e+00,4.148768e+00,7.982741e+00,8.385129e+00
 4, 4, 2,0.5, 5000,1.617929e+00,1.248428e+00,5.948468e+00,4.681115e+00,4.526406e+00,7.810791e+00,8.333728e+00
 4, 4, 2,0.5,10000,1.617755e+00,1.253618e+00,5.922091e+00,4.680611e+00,4.545221e+00,7.776157e+00,8.333489e+00
 4, 4, 2,0.5, 5000,2.103131e+00,1.602038e+00,7.362368e+00,6.084940e+00,5.808481e+00,9.667350e+00,8.331626e+00
 4, 4, 2,0.5,10000,1.986942e+00,1.511949e+00,7.109217e+00,5.748774e+00,5.481848e+00,9.334944e+00,8.366255e+00
 4, 4, 2,0.5, 5000,1.842830e+00,1.417684e+00,6.721328e+00,5.331817e+00,5.140072e+00,8.825616e+00,8.328688e+00
 4, 4, 2,0.5,10000,1.805606e+00,1.386984e+00,6.443008e+00,5.224118e+00,5.028765e+00,8.460161e+00,8.328953e+00
 4, 4, 2,0.5, 5000,1.713226e+00,1.321724e+00,5.763102e+00,4.956838e+00,4.792151e+00,7.567392e+00,8.327913e+00
 4, 4, 2,0.5,10000,1.656990e+00,1.283566e+00,5.565453e+00,4.794129e+00,4.653805e+00,7.307864e+00,8.330342e+00
 4, 4, 3,0.3333333333333333, 5000,7.548503e-01,5.381262e-01,2.545984e+00,2.183990e+00,1.951075e+00,3.343071e+00,6.089458e-01
 4, 4, 3,0.3333333333333333,10000,7.364510e-01,5.220907e-01,2.604600e+00,2.130756e+00,1.892936e+00,3.420039e+00,5.803999e-01
 4, 4, 3,0.3333333333333333, 5000,7.006099e-01,5.012525e-01,2.460476e+00,2.027058e+00,1.817383e+00,3.230793e+00,5.992477e-01
 4, 4, 3,0.3333333333333333,10000,7.108926e-01,5.095246e-01,2.493225e+00,2.056809e+00,1.847375e+00,3.273795e+00,5.820471e-01
 4, 4, 3,0.3333333333333333, 5000,8.022451e-01,5.634044e-01,3.207724e+00,2.321117e+00,2.042726e+00,4.211986e+00,1.356377e+00
 4, 4, 3,0.3333333333333333,10000,8.541813e-01,6.199817e-01,2.584977e+00,2.471383e+00,2.247857e+00,3.394272e+00,5.888598e-01
