p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 2, 4,23,0.043478260869565216, 5000,4.227634e-04,3.265166e-04,9.997461e-04,1.223171e-03,1.183846e-03,1.312743e-03,3.000178e-06
 2, 4,23,0.043478260869565216,10000,3.788335e-04,2.866474e-04,8.831195e-04,1.096070e-03,1.039293e-03,1.159603e-03,7.973890e-07
 2, 4,23,0.043478260869565216, 5000,6.353675e-04,4.882012e-04,1.412736e-03,1.838294e-03,1.770063e-03,1.855030e-03,1.027809e-06
 2, 4,23,0.043478260869565216,10000,3.233415e-04,2.510729e-04,7.788275e-04,9.355163e-04,9.103110e-04,1.022660e-03,1.073467e-06
 2, 4,23,0.043478260869565216, 5000,6.074974e-05,4.557491e-05,2.018885e-04,1.757658e-04,1.652402e-04,2.650950e-04,1.106347e-06
 2, 4,23,0.043478260869565216,10000,7.313931e-04,5.324373e-04,1.777242e-03,2.116122e-03,1.930449e-03,2.333655e-03,8.871253e-07
 2, 4,23,0.043478260869565216, 5000,3.851462e-04,2.932128e-04,9.112430e-04,1.114334e-03,1.063097e-03,1.196532e-03,3.125051e-06
 2, 4,23,0.043478260869565216,10000,7.495220e-04,5.663457e-04,1.830640e-03,2.168574e-03,2.053390e-03,2.403770e-03,1.586497e-06
 2, 4,23,0.043478260869565216, 5000,2.956745e-03,2.309370e-03,6.884366e-03,8.554681e-03,8.373044e-03,9.039697e-03,3.268469e-05
 2, 4,23,0.043478260869565216,10000,1.062781e-04,7.534525e-05,3.351710e-04,3.074918e-04,2.731780e-04,4.401051e-04,6.439267e-07
 2, 4,23,0.043478260869565216, 5000,8.709976e-05,6.415810e-05,3.415799e-04,2.520037e-04,2.326169e-04,4.485204e-04,1.788424e-06
 2, 4,23,0.043478260869565216,10000,4.291170e-03,3.477452e-03,8.994389e-03,1.241554e-02,1.260814e-02,1.181032e-02,2.106205e-05
 2, 4,23,0.043478260869565216, 5000,6.481249e-03,4.737507e-03,1.456222e-02,1.875205e-02,1.717670e-02,1.912131e-02,2.483104e-05
 2, 4,23,0.043478260869565216,10000,5.093691e-04,3.873469e-04,1.198662e-03,1.473746e-03,1.404397e-03,1.573934e-03,8.421669e-07
 2, 4,23,0.043478260869565216, 5000,8.026618e-05,6.327611e-05,1.991723e-04,2.322322e-04,2.294191e-04,2.615283e-04,1.075431e-06
 2, 4,23,0.043478260869565216,10000,6.318046e-04,4.870218e-04,1.437754e-03,1.827985e-03,1.765787e-03,1.887881e-03,1.118164e-06
 2, 4,23,0.043478260869565216, 5000,7.273056e-05,5.530898e-05,2.473825e-04,2.104296e-04,2.005328e-04,3.248321e-04,1.735132e-06
 2, 4,23,0.043478260869565216,10000,5.179958e-04,3.905784e-04,1.109090e-03,1.498705e-03,1.416114e-03,1.456320e-03,8.370670e-07
 2, 4,23,0.043478260869565216, 5000,5.796943e-05,4.256340e-05,2.153651e-04,1.677216e-04,1.543214e-04,2.827908e-04,1.147707e-06
 2, 4,23,0.043478260869565216,10000,2.606352e-04,1.845115e-04,7.405695e-04,7.540896e-04,6.689804e-04,9.724241e-04,7.923676e-07
 2, 4,24,0.041666666666666664, 5000,5.736478e-03,4.328364e-03,1.246414e-02,1.659722e-02,1.569328e-02,1.636636e-02,1.831636e-05
 2, 4,24,0.041666666666666664,10000,8.156558e-03,5.905363e-03,1.936572e-02,2.359918e-02,2.141098e-02,2.542866e-02,3.356647e-05
 2, 4,24,0.041666666666666664, 5000,6.291391e-05,4.744009e-05,2.151573e-04,1.820273e-04,1.720027e-04,2.825179e-04,1.819679e-06
 2, 4,24,0.041666666666666664,10000,8.246376e-04,6.588064e-04,1.720791e-03,2.385904e-03,2.388623e-03,2.259529e-03,1.757210e-06
 2, 4,24,0.041666666666666664, 5000,6.367235e-05,4.957438e-05,2.398880e-04,1.842217e-04,1.797410e-04,3.149912e-04,1.253682e-06
 2, 4,24,0.041666666666666664,10000,6.220302e-05,4.969595e-05,1.563896e-04,1.799705e-04,1.801818e-04,2.053514e-04,5.473406e-07
 2, 4,24,0.041666666666666664, 5000,5.635111e-04,4.331040e-04,1.214127e-03,1.630393e-03,1.570298e-03,1.594242e-03,1.474481e-06
 2, 4,24,0.041666666666666664,10000,2.593531e-03,2.014604e-03,5.971878e-03,7.503801e-03,7.304317e-03,7.841530e-03,1.621872e-05
 2, 4,24,0.041666666666666664, 5000,4.712834e-04,3.505093e-04,1.066702e-03,1.363553e-03,1.270836e-03,1.400661e-03,1.495816e-06
 2, 4,24,0.041666666666666664,10000,7.151699e-04,5.636438e-04,1.688592e-03,2.069184e-03,2.043594e-03,2.217249e-03,9.334211e-07
 2, 4,24,0.041666666666666664, 5000,5.978874e-05,3.929449e-05,2.825024e-04,1.729853e-04,1.424694e-04,3.709471e-04,1.569788e-06
 2, 4,24,0.041666666666666664,10000,2.046214e-04,1.463703e-04,5.112288e-04,5.920264e-04,5.306923e-04,6.712824e-04,6.089192e-07
 2, 4,24,0.041666666666666664, 5000,7.170289e-03,5.625658e-03,1.660021e-02,2.074563e-02,2.039685e-02,2.179734e-02,5.257449e-05
 2, 4,24,0.041666666666666664,10000,7.451989e-05,5.552515e-05,2.385949e-04,2.156067e-04,2.013166e-04,3.132933e-04,5.483847e-07
 2, 4,24,0.041666666666666664, 5000,6.714591e-03,5.002785e-03,1.706286e-02,1.942717e-02,1.813851e-02,2.240484e-02,5.388002e-05
 2, 4,24,0.041666666666666664,10000,1.217742e-03,8.751047e-04,2.926268e-03,3.523263e-03,3.172852e-03,3.842413e-03,1.470970e-06
 2, 4,24,0.041666666666666664, 5000,6.589763e-04,5.324522e-04,1.606240e-03,1.906600e-03,1.930503e-03,2.109116e-03,3.024393e-06
 2, 4,24,0.041666666666666664,10000,6.090501e-04,3.869573e-04,1.813238e-03,1.762150e-03,1.402985e-03,2.380920e-03,1.183511e-06
 2, 4,24,0.041666666666666664, 5000,1.467391e-03,1.075561e-03,3.299088e-03,4.245568e-03,3.899644e-03,4.331954e-03,2.569859e-06
 2, 4,24,0.041666666666666664,10000,1.624501e-04,1.266616e-04,4.252955e-04,4.700131e-04,4.592347e-04,5.584453e-04,9.140372e-07
 2, 4,25,0.04, 5000,4.552391e-05,3.498761e-05,1.423404e-04,1.317133e-04,1.268540e-04,1.869038e-04,1.052206e-06
 2, 4,25,0.04,10000,1.654350e-03,1.234823e-03,4.238247e-03,4.786492e-03,4.477078e-03,5.565141e-03,1.470129e-05
 2, 4,25,0.04, 5000,7.020612e-04,5.032035e-04,1.802603e-03,2.031257e-03,1.824456e-03,2.366956e-03,1.133370e-06
 2, 4,25,0.04,10000,1.247187e-03,9.550360e-04,3.045964e-03,3.608456e-03,3.462658e-03,3.999583e-03,7.895280e-07
 2, 4,25,0.04, 5000,2.507205e-03,1.549465e-03,7.484456e-03,7.254036e-03,5.617868e-03,9.827661e-03,1.205258e-05
 2, 4,25,0.04,10000,3.237973e-03,2.028883e-03,9.311610e-03,9.368352e-03,7.356086e-03,1.222685e-02,1.056000e-05
 2, 4,25,0.04, 5000,5.544314e-04,4.319948e-04,1.385861e-03,1.604123e-03,1.566276e-03,1.819741e-03,1.530417e-06
 2, 4,25,0.04,10000,7.059843e-03,5.544716e-03,1.677402e-02,2.042608e-02,2.010338e-02,2.202557e-02,4.920461e-05
 2, 4,25,0.04, 5000,4.983904e-04,3.701804e-04,1.112118e-03,1.441981e-03,1.342157e-03,1.460295e-03,1.411446e-06
 2, 4,25,0.04,10000,1.061235e-03,8.387265e-04,2.327544e-03,3.070446e-03,3.040957e-03,3.056242e-03,2.252334e-06
 2, 4,25,0.04, 5000,7.755451e-05,5.713655e-05,2.466636e-04,2.243866e-04,2.071590e-04,3.238881e-04,1.177259e-06
 2, 4,25,0.04,10000,9.531737e-05,6.911771e-05,3.561239e-04,2.757795e-04,2.505989e-04,4.676179e-04,6.143588e-07
 2, 4,25,0.04, 5000,4.132211e-03,3.120075e-03,9.050600e-03,1.195563e-02,1.131240e-02,1.188413e-02,3.768656e-06
 2, 4,25,0.04,10000,9.644662e-05,7.352583e-05,2.592578e-04,2.790467e-04,2.665814e-04,3.404253e-04,5.182393e-07
 2, 4,25,0.04, 5000,6.182846e-04,4.387662e-04,1.510323e-03,1.788868e-03,1.590827e-03,1.983170e-03,1.643015e-06
 2, 4,25,0.04,10000,1.255009e-04,9.787578e-05,2.758669e-04,3.631089e-04,3.548666e-04,3.622343e-04,5.748646e-07
 2, 4,25,0.04, 5000,1.933259e-03,1.493380e-03,4.233346e-03,5.593452e-03,5.414522e-03,5.558706e-03,1.861378e-06
 2, 4,25,0.04,10000,2.625752e-03,1.956091e-03,6.101600e-03,7.597025e-03,7.092165e-03,8.011865e-03,3.604499e-06
 2, 4,25,0.04, 5000,1.814591e-04,1.292567e-04,5.652624e-04,5.250112e-04,4.686440e-04,7.422327e-04,1.693838e-06
 2, 4,25,0.04,10000,3.552495e-03,2.652898e-03,8.323281e-03,1.027835e-02,9.618566e-03,1.092910e-02,1.077480e-05
 2, 4,26,0.038461538461538464, 5000,7.953893e-04,5.772102e-04,1.903288e-03,2.301281e-03,2.092781e-03,2.499162e-03,9.084470e-07
 2, 4,26,0.038461538461538464,10000,5.497556e-03,4.205568e-03,1.250997e-02,1.590595e-02,1.524806e-02,1.642654e-02,2.546713e-05
 2, 4,26,0.038461538461538464, 5000,8.459948e-04,5.902226e-04,2.060739e-03,2.447697e-03,2.139960e-03,2.705907e-03,3.576548e-06
 2, 4,26,0.038461538461538464,10000,4.592760e-04,3.569224e-04,1.289660e-03,1.328812e-03,1.294087e-03,1.693421e-03,9.365307e-07
 2, 4,26,0.038461538461538464, 5000,2.333513e-02,1.766776e-02,4.967613e-02,6.751497e-02,6.405770e-02,6.522855e-02,1.395850e-04
 2, 4,26,0.038461538461538464,10000,3.361636e-03,2.564017e-03,7.356737e-03,9.726143e-03,9.296313e-03,9.659957e-03,2.916774e-05
 2, 4,26,0.038461538461538464, 5000,1.184602e-04,9.073985e-05,3.369318e-04,3.427380e-04,3.289939e-04,4.424171e-04,8.893879e-07
 2, 4,26,0.038461538461538464,10000,5.964642e-03,4.470548e-03,1.454209e-02,1.725736e-02,1.620879e-02,1.909487e-02,3.517366e-05
 2, 4,26,0.038461538461538464, 5000,1.405520e-04,1.077615e-04,3.713402e-04,4.066558e-04,3.907090e-04,4.875980e-04,2.211985e-06
 2, 4,26,0.038461538461538464,10000,7.598777e-03,5.570484e-03,1.730591e-02,2.198536e-02,2.019681e-02,2.272398e-02,1.420449e-05
 2, 4,26,0.038461538461538464, 5000,3.440284e-03,2.762849e-03,6.890342e-03,9.953691e-03,1.001721e-02,9.047544e-03,1.282203e-05
 2, 4,26,0.038461538461538464,10000,2.746305e-05,2.047371e-05,1.044270e-04,7.945818e-05,7.423120e-05,1.371206e-04,3.127401e-07
 2, 4,26,0.038461538461538464, 5000,3.232600e-04,2.378414e-04,7.935975e-04,9.352805e-04,8.623377e-04,1.042054e-03,1.225358e-06
 2, 4,26,0.038461538461538464,10000,5.783806e-03,4.168737e-03,1.500617e-02,1.673415e-02,1.511452e-02,1.970424e-02,2.046913e-05
 2, 4,26,0.038461538461538464, 5000,9.653771e-03,7.202995e-03,2.318599e-02,2.793103e-02,2.611578e-02,3.044497e-02,5.320906e-05
 2, 4,26,0.038461538461538464,10000,2.674622e-04,2.018762e-04,6.530129e-04,7.738421e-04,7.319392e-04,8.574556e-04,4.348855e-07
 2, 4,26,0.038461538461538464, 5000,6.687407e-04,5.104293e-04,1.549179e-03,1.934852e-03,1.850655e-03,2.034191e-03,1.889741e-06
 2, 4,26,0.038461538461538464,10000,1.641877e-04,1.283949e-04,4.340329e-04,4.750404e-04,4.655193e-04,5.699183e-04,5.564463e-07
 2, 4,26,0.038461538461538464, 5000,4.316329e-05,3.337660e-05,1.433846e-04,1.248833e-04,1.210130e-04,1.882748e-04,9.888993e-07
 2, 4,26,0.038461538461538464,10000,2.244372e-03,1.582887e-03,6.297198e-03,6.493587e-03,5.739047e-03,8.268700e-03,1.233353e-05
 2, 4,27,0.037037037037037035, 5000,1.840876e-03,1.351060e-03,4.387717e-03,5.326162e-03,4.898515e-03,5.761407e-03,3.090651e-06
 2, 4,27,0.037037037037037035,10000,9.518213e-04,7.099989e-04,2.185680e-03,2.753882e-03,2.574231e-03,2.869964e-03,1.633688e-06
 2, 4,27,0.037037037037037035, 5000,1.161464e-03,8.991437e-04,2.417601e-03,3.360435e-03,3.260010e-03,3.174495e-03,4.145049e-06
 2, 4,27,0.037037037037037035,10000,5.932724e-05,4.687400e-05,1.588513e-04,1.716501e-04,1.699503e-04,2.085838e-04,3.362109e-07
 2, 4,27,0.037037037037037035, 5000,1.762057e-04,1.394050e-04,5.233459e-04,5.098119e-04,5.054383e-04,6.871931e-04,8.098564e-07
 2, 4,27,0.037037037037037035,10000,3.375043e-03,2.427248e-03,8.879788e-03,9.764932e-03,8.800431e-03,1.165984e-02,6.678377e-06
 2, 4,27,0.037037037037037035, 5000,4.312516e-04,3.115008e-04,1.166814e-03,1.247730e-03,1.129403e-03,1.532116e-03,1.008286e-06
 2, 4,27,0.037037037037037035,10000,2.211801e-03,1.550171e-03,5.712755e-03,6.399350e-03,5.620427e-03,7.501283e-03,4.611825e-06
 2, 4,27,0.037037037037037035, 5000,4.199475e-05,3.297562e-05,1.247209e-04,1.215024e-04,1.195591e-04,1.637680e-04,6.961930e-07
 2, 4,27,0.037037037037037035,10000,7.812403e-03,6.010865e-03,1.700519e-02,2.260344e-02,2.179349e-02,2.232911e-02,1.037420e-05
 2, 4,27,0.037037037037037035, 5000,8.515276e-04,6.397164e-04,1.853298e-03,2.463705e-03,2.319409e-03,2.433521e-03,1.802780e-06
 2, 4,27,0.037037037037037035,10000,6.494320e-04,5.122148e-04,1.654728e-03,1.878986e-03,1.857128e-03,2.172784e-03,3.496568e-06
 2, 4,27,0.037037037037037035, 5000,1.806588e-03,1.386798e-03,4.026649e-03,5.226957e-03,5.028089e-03,5.287297e-03,7.045183e-06
 2, 4,27,0.037037037037037035,10000,5.750985e-04,4.051610e-04,1.444818e-03,1.663919e-03,1.468986e-03,1.897156e-03,3.749018e-07
 2, 4,27,0.037037037037037035, 5000,1.676731e-04,1.272418e-04,4.590080e-04,4.851248e-04,4.613383e-04,6.027125e-04,1.250317e-06
 2, 4,27,0.037037037037037035,10000,2.831159e-04,2.119007e-04,6.600396e-04,8.191326e-04,7.682847e-04,8.666822e-04,5.596609e-07
 2, 4,27,0.037037037037037035, 5000,8.739935e-03,6.279007e-03,2.115966e-02,2.528705e-02,2.276569e-02,2.778425e-02,2.455039e-05
 2, 4,27,0.037037037037037035,10000,3.771305e-03,2.811384e-03,8.192304e-03,1.091143e-02,1.019319e-02,1.075712e-02,4.020826e-06
 2, 4,27,0.037037037037037035, 5000,5.866170e-03,4.547193e-03,1.383781e-02,1.697245e-02,1.648668e-02,1.817009e-02,2.262706e-05
 2, 4,27,0.037037037037037035,10000,2.996186e-03,2.311079e-03,7.211836e-03,8.668796e-03,8.379239e-03,9.469690e-03,4.686471e-06
 2, 4,28,0.03571428571428571, 5000,1.371817e-03,1.072616e-03,3.127061e-03,3.969045e-03,3.888966e-03,4.106069e-03,2.080711e-06
 2, 4,28,0.03571428571428571,10000,3.720938e-03,2.853559e-03,8.113192e-03,1.076570e-02,1.034610e-02,1.065324e-02,8.770451e-07
 2, 4,28,0.03571428571428571, 5000,5.134546e-03,3.622697e-03,1.384567e-02,1.485566e-02,1.313475e-02,1.818042e-02,1.954302e-05
 2, 4,28,0.03571428571428571,10000,1.753539e-03,1.289552e-03,4.660706e-03,5.073474e-03,4.675508e-03,6.119862e-03,2.357240e-06
 2, 4,28,0.03571428571428571, 5000,1.643236e-03,1.180587e-03,4.376136e-03,4.754335e-03,4.280435e-03,5.746200e-03,5.344306e-06
 2, 4,28,0.03571428571428571,10000,1.385756e-03,9.958411e-04,3.773866e-03,4.009374e-03,3.610604e-03,4.955374e-03,1.123100e-05
 2, 4,28,0.03571428571428571, 5000,1.268531e-03,9.849346e-04,3.049717e-03,3.670210e-03,3.571061e-03,4.004511e-03,4.026057e-06
 2, 4,28,0.03571428571428571,10000,1.446821e-03,1.100843e-03,3.341354e-03,4.186052e-03,3.991308e-03,4.387453e-03,7.177754e-07
 2, 4,28,0.03571428571428571, 5000,7.642533e-04,5.245369e-04,2.123154e-03,2.211196e-03,1.901805e-03,2.787863e-03,1.969205e-06
 2, 4,28,0.03571428571428571,10000,2.722440e-04,1.903657e-04,7.518497e-04,7.876770e-04,6.902057e-04,9.872359e-04,5.167892e-07
 2, 4,28,0.03571428571428571, 5000,3.418473e-04,2.664216e-04,9.099169e-04,9.890587e-04,9.659603e-04,1.194790e-03,8.869297e-07
 2, 4,28,0.03571428571428571,10000,1.205651e-03,9.580736e-04,2.525688e-03,3.488281e-03,3.473671e-03,3.316421e-03,8.095146e-07
 2, 4,28,0.03571428571428571, 5000,8.477237e-05,6.380868e-05,3.242076e-04,2.452699e-04,2.313501e-04,4.257093e-04,1.050385e-06
 2, 4,28,0.03571428571428571,10000,7.495068e-04,5.831204e-04,1.492258e-03,2.168530e-03,2.114210e-03,1.959448e-03,8.210162e-07
 2, 4,28,0.03571428571428571, 5000,1.082476e-03,7.907589e-04,3.713380e-03,3.131903e-03,2.867041e-03,4.875951e-03,8.172332e-06
 2, 4,28,0.03571428571428571,10000,2.562639e-03,1.897057e-03,5.707964e-03,7.414422e-03,6.878127e-03,7.494991e-03,3.184683e-06
 2, 4,28,0.03571428571428571, 5000,4.256997e-04,3.235132e-04,9.546860e-04,1.231667e-03,1.172956e-03,1.253576e-03,9.601788e-07
 2, 4,28,0.03571428571428571,10000,5.870599e-03,4.515004e-03,1.278606e-02,1.698526e-02,1.636998e-02,1.678907e-02,4.771482e-06
 2, 4,28,0.03571428571428571, 5000,3.964869e-05,3.042503e-05,1.278233e-04,1.147146e-04,1.103115e-04,1.678418e-04,4.018198e-07
 2, 4,28,0.03571428571428571,10000,3.977375e-03,2.678580e-03,1.047208e-02,1.150765e-02,9.711683e-03,1.375063e-02,1.327764e-05
 2, 4,29,0.034482758620689655, 5000,2.704135e-03,2.028364e-03,6.598003e-03,7.823809e-03,7.354205e-03,8.663681e-03,3.878432e-06
 2, 4,29,0.034482758620689655,10000,3.075189e-04,2.361614e-04,8.278115e-04,8.897370e-04,8.562465e-04,1.086980e-03,3.888627e-07
 2, 4,29,0.034482758620689655, 5000,3.306762e-04,2.477011e-04,9.179234e-04,9.567376e-04,8.980859e-04,1.205303e-03,1.649966e-06
 2, 4,29,0.034482758620689655,10000,3.400260e-03,2.577308e-03,8.029019e-03,9.837891e-03,9.344503e-03,1.054271e-02,7.153114e-06
 2, 4,29,0.034482758620689655, 5000,6.501860e-03,4.981921e-03,1.387578e-02,1.881168e-02,1.806287e-02,1.821996e-02,1.498474e-05
 2, 4,29,0.034482758620689655,10000,1.543417e-03,1.224284e-03,3.512948e-03,4.465531e-03,4.438866e-03,4.612768e-03,5.095770e-06
 2, 4,29,0.034482758620689655, 5000,7.198956e-03,5.087453e-03,1.800452e-02,2.082857e-02,1.844549e-02,2.364131e-02,1.882276e-05
 2, 4,29,0.034482758620689655,10000,1.212583e-03,8.848720e-04,3.005950e-03,3.508338e-03,3.208266e-03,3.947042e-03,1.000635e-06
 2, 4,29,0.034482758620689655, 5000,4.474405e-05,3.375218e-05,1.296674e-04,1.294569e-04,1.223747e-04,1.702632e-04,4.130164e-07
 2, 4,29,0.034482758620689655,10000,5.273508e-03,4.113371e-03,1.265823e-02,1.525772e-02,1.491378e-02,1.662122e-02,2.073015e-05
 2, 4,29,0.034482758620689655, 5000,5.506440e-04,4.116856e-04,1.216273e-03,1.593165e-03,1.492642e-03,1.597058e-03,9.340055e-07
 2, 4,29,0.034482758620689655,10000,1.268994e-03,9.222102e-04,3.365881e-03,3.671551e-03,3.343642e-03,4.419658e-03,4.368477e-06
 2, 4,29,0.034482758620689655, 5000,8.220746e-03,6.109862e-03,1.825856e-02,2.378489e-02,2.215243e-02,2.397488e-02,3.122558e-05
 2, 4,29,0.034482758620689655,10000,6.257502e-04,4.900817e-04,1.311016e-03,1.810468e-03,1.776881e-03,1.721464e-03,4.351786e-07
 2, 4,29,0.034482758620689655, 5000,3.547739e-04,2.659723e-04,7.744461e-04,1.026459e-03,9.643312e-04,1.016907e-03,6.397988e-07
 2, 4,29,0.034482758620689655,10000,5.329597e-03,4.016026e-03,1.180182e-02,1.542000e-02,1.456084e-02,1.549669e-02,9.625419e-06
 2, 4,29,0.034482758620689655, 5000,3.575630e-04,2.686196e-04,8.555786e-04,1.034529e-03,9.739297e-04,1.123440e-03,1.075738e-06
 2, 4,29,0.034482758620689655,10000,5.131814e-03,3.965057e-03,1.153553e-02,1.484776e-02,1.437604e-02,1.514703e-02,1.067944e-05
 2, 4,29,0.034482758620689655, 5000,6.216907e-03,4.768636e-03,1.515945e-02,1.798723e-02,1.728956e-02,1.990552e-02,4.230459e-05
 2, 4,29,0.034482758620689655,10000,5.379089e-04,4.377513e-04,1.192582e-03,1.556319e-03,1.587147e-03,1.565951e-03,3.953937e-07
 2, 4,30,0.03333333333333333, 5000,5.380837e-05,4.048037e-05,1.894428e-04,1.556825e-04,1.467690e-04,2.487529e-04,6.031620e-07
 2, 4,30,0.03333333333333333,10000,2.540477e-05,1.920392e-05,1.010593e-04,7.350302e-05,6.962732e-05,1.326985e-04,2.228737e-07
 2, 4,30,0.03333333333333333, 5000,1.835662e-03,1.326839e-03,4.319362e-03,5.311079e-03,4.810699e-03,5.671651e-03,1.770407e-06
 2, 4,30,0.03333333333333333,10000,5.704183e-03,4.156710e-03,1.329927e-02,1.650378e-02,1.507091e-02,1.746295e-02,1.123042e-05
 2, 4,30,0.03333333333333333, 5000,1.136216e-04,9.105340e-05,2.954179e-04,3.287386e-04,3.301308e-04,3.879062e-04,9.142202e-07
 2, 4,30,0.03333333333333333,10000,4.183589e-03,3.146303e-03,8.969340e-03,1.210428e-02,1.140750e-02,1.177743e-02,4.136507e-06
 2, 4,30,0.03333333333333333, 5000,1.004640e-03,7.645625e-04,2.274003e-03,2.906702e-03,2.772062e-03,2.985939e-03,7.488996e-07
 2, 4,30,0.03333333333333333,10000,1.319797e-04,9.219660e-05,3.808434e-04,3.818539e-04,3.342757e-04,5.000763e-04,2.010944e-07
 2, 4,30,0.03333333333333333, 5000,2.203795e-03,1.637613e-03,5.436560e-03,6.376187e-03,5.937467e-03,7.138617e-03,6.104137e-06
 2, 4,30,0.03333333333333333,10000,1.895578e-03,1.554418e-03,3.911863e-03,5.484430e-03,5.635826e-03,5.136574e-03,4.552900e-06
 2, 4,30,0.03333333333333333, 5000,1.490456e-03,1.125685e-03,3.695059e-03,4.312300e-03,4.081376e-03,4.851894e-03,1.989797e-06
 2, 4,30,0.03333333333333333,10000,2.200405e-03,1.737247e-03,5.128508e-03,6.366380e-03,6.298709e-03,6.734122e-03,2.083876e-06
 2, 4,30,0.03333333333333333, 5000,6.438211e-03,4.654220e-03,1.493977e-02,1.862753e-02,1.687473e-02,1.961706e-02,6.720347e-06
 2, 4,30,0.03333333333333333,10000,1.058349e-02,7.545921e-03,2.512738e-02,3.062096e-02,2.735912e-02,3.299416e-02,2.638917e-05
 2, 4,30,0.03333333333333333, 5000,1.681963e-03,1.313860e-03,3.560270e-03,4.866382e-03,4.763640e-03,4.674906e-03,1.544063e-06
 2, 4,30,0.03333333333333333,10000,5.102194e-05,4.000749e-05,1.350950e-04,1.476206e-04,1.450545e-04,1.773900e-04,1.668028e-07
 2, 4,30,0.03333333333333333, 5000,1.221153e-03,9.531253e-04,2.835100e-03,3.533134e-03,3.455731e-03,3.722703e-03,8.148422e-07
 2, 4,30,0.03333333333333333,10000,1.073936e-03,7.185687e-04,2.871941e-03,3.107193e-03,2.605302e-03,3.771077e-03,1.174828e-06
 2, 4,30,0.03333333333333333, 5000,5.705509e-05,4.204087e-05,2.197704e-04,1.650762e-04,1.524269e-04,2.885753e-04,5.240751e-07
 2, 4,30,0.03333333333333333,10000,6.957984e-03,4.922701e-03,1.697425e-02,2.013137e-02,1.784815e-02,2.228848e-02,1.975844e-05
 2, 4,31,0.03225806451612903, 5000,3.373964e-04,2.618138e-04,7.483031e-04,9.761811e-04,9.492538e-04,9.825790e-04,5.494993e-07
 2, 4,31,0.03225806451612903,10000,1.016703e-04,7.128233e-05,2.930151e-04,2.941601e-04,2.584471e-04,3.847512e-04,1.445781e-07
 2, 4,31,0.03225806451612903, 5000,1.705095e-03,1.207668e-03,4.199417e-03,4.933311e-03,4.378622e-03,5.514154e-03,3.515324e-06
 2, 4,31,0.03225806451612903,10000,2.553637e-04,1.893316e-04,5.995894e-04,7.388378e-04,6.864563e-04,7.873066e-04,2.795812e-07
 2, 4,31,0.03225806451612903, 5000,4.633416e-05,3.590809e-05,1.765328e-04,1.340575e-04,1.301914e-04,2.318011e-04,7.006872e-07
 2, 4,31,0.03225806451612903,10000,6.795845e-05,5.100051e-05,1.788177e-04,1.966226e-04,1.849117e-04,2.348013e-04,1.959194e-07
 2, 4,31,0.03225806451612903, 5000,1.332404e-02,1.008349e-02,2.910211e-02,3.855014e-02,3.655955e-02,3.821328e-02,6.664450e-05
 2, 4,31,0.03225806451612903,10000,1.007264e-04,7.427566e-05,3.765209e-04,2.914293e-04,2.693000e-04,4.944006e-04,3.239307e-07
 2, 4,31,0.03225806451612903, 5000,6.260150e-05,4.734035e-05,2.197197e-04,1.811234e-04,1.716411e-04,2.885086e-04,7.023575e-07
 2, 4,31,0.03225806451612903,10000,5.499597e-04,4.164436e-04,1.448160e-03,1.591185e-03,1.509893e-03,1.901545e-03,1.746668e-06
 2, 4,31,0.03225806451612903, 5000,9.864213e-04,7.320897e-04,2.325398e-03,2.853990e-03,2.654325e-03,3.053425e-03,1.495391e-06
 2, 4,31,0.03225806451612903,10000,5.075069e-05,3.709165e-05,1.859211e-04,1.468358e-04,1.344826e-04,2.441285e-04,2.133260e-07
 2, 4,31,0.03225806451612903, 5000,7.200149e-04,5.305049e-04,1.623328e-03,2.083202e-03,1.923443e-03,2.131553e-03,5.508865e-07
 2, 4,31,0.03225806451612903,10000,1.112255e-03,8.167293e-04,2.840397e-03,3.218062e-03,2.961202e-03,3.729658e-03,1.715255e-06
 2, 4,31,0.03225806451612903, 5000,7.459320e-05,5.006209e-05,3.115774e-04,2.158187e-04,1.815093e-04,4.091248e-04,5.998190e-07
 2, 4,31,0.03225806451612903,10000,9.915543e-04,7.975855e-04,2.180246e-03,2.868841e-03,2.891792e-03,2.862829e-03,1.809684e-06
 2, 4,31,0.03225806451612903, 5000,8.442164e-03,6.390949e-03,1.941826e-02,2.442551e-02,2.317156e-02,2.549765e-02,2.787210e-05
 2, 4,31,0.03225806451612903,10000,1.007434e-04,6.525829e-05,3.357040e-04,2.914786e-04,2.366059e-04,4.408050e-04,1.868424e-07
 2, 4,31,0.03225806451612903, 5000,1.977486e-04,1.534040e-04,5.212716e-04,5.721413e-04,5.561943e-04,6.844693e-04,5.392869e-07
 2, 4,31,0.03225806451612903,10000,2.009267e-03,1.534912e-03,4.391996e-03,5.813366e-03,5.565106e-03,5.767026e-03,1.470461e-06
 2, 4,32,0.03125, 5000,1.086408e-03,7.847904e-04,2.520961e-03,3.143279e-03,2.845401e-03,3.310214e-03,1.289935e-06
 2, 4,32,0.03125,10000,1.224792e-03,9.716152e-04,2.763687e-03,3.543661e-03,3.522769e-03,3.628931e-03,1.602170e-06
 2, 4,32,0.03125, 5000,1.353041e-04,9.900703e-05,3.711771e-04,3.914721e-04,3.589681e-04,4.873838e-04,6.563507e-07
